run_id,replicate,analysis_branch,fold,feature_set,feature_count,model_key,score_type,scaler,class_weight,threshold_or_decision_rule,accuracy,f1,mcc,auroc,auprc,precision,sensitivity,specificity,precision,tp,tn,fp,fn,support,pos_n,neg_n
PILOT-R05-R10-core_only-physchem_plus_terminal-logistic_regression_l2-F3,R10,core_only,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.46511627906976744,0.6229508196721312,-0.24647425643034696,0.4007936507936508,0.7839988681732735,0.76,0.5277777777777778,0.14285714285714285,0.76,19,1,6,17,43,36,7
PILOT-R05-R10-core_only-physchem_plus_terminal-logistic_regression_l2-F4,R10,core_only,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5348837209302325,0.6774193548387096,-0.09887865147828519,0.4523809523809524,0.8608474128690456,0.8076923076923077,0.5833333333333334,0.2857142857142857,0.8076923076923077,21,2,5,15,43,36,7
PILOT-R05-R01-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R01,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6888888888888889,0.8,0.11391244105032701,0.5574324324324325,0.8510238892814792,0.8484848484848485,0.7567567567567568,0.375,0.8484848484848485,28,3,5,9,45,37,8
PILOT-R05-R01-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R01,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.6984126984126984,-0.011001639366407492,0.5069444444444444,0.8615120696912457,0.8148148148148148,0.6111111111111112,0.375,0.8148148148148148,22,3,5,14,44,36,8
PILOT-R05-R01-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R01,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.8,0.025565499628245683,0.5902777777777778,0.8741340001725741,0.8235294117647058,0.7777777777777778,0.25,0.8235294117647058,28,2,6,8,44,36,8
PILOT-R05-R01-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R01,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7540983606557377,0.30281331944409007,0.7256944444444444,0.9263862649037222,0.92,0.6388888888888888,0.75,0.92,23,6,2,13,44,36,8
PILOT-R05-R02-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R02,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7111111111111111,0.821917808219178,0.058123819371909635,0.44256756756756754,0.7712924616108132,0.8333333333333334,0.8108108108108109,0.25,0.8333333333333334,30,2,6,7,45,37,8
PILOT-R05-R02-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R02,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5454545454545454,0.6774193548387096,-0.03268602252303067,0.5520833333333333,0.8812686241495584,0.8076923076923077,0.5833333333333334,0.375,0.8076923076923077,21,3,5,15,44,36,8
PILOT-R05-R02-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R02,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5,0.6333333333333333,-0.07530800950958866,0.4548611111111111,0.8006924332293673,0.7916666666666666,0.5277777777777778,0.375,0.7916666666666666,19,3,5,17,44,36,8
PILOT-R05-R02-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R02,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.7575757575757576,0.05750546327852952,0.6631944444444444,0.9152065268071932,0.8333333333333334,0.6944444444444444,0.375,0.8333333333333334,25,3,5,11,44,36,8
PILOT-R05-R03-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R03,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5777777777777777,0.7246376811594203,-0.16813552751666025,0.40540540540540543,0.8259032228131586,0.78125,0.6756756756756757,0.125,0.78125,25,1,7,12,45,37,8
PILOT-R05-R03-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R03,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7619047619047619,0.23103442669455732,0.6493055555555556,0.9076446010422614,0.8888888888888888,0.6666666666666666,0.625,0.8888888888888888,24,5,3,12,44,36,8
PILOT-R05-R03-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R03,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8181818181818182,0.3105295017040594,0.8125,0.9574371424833326,0.9,0.75,0.625,0.9,27,5,3,9,44,36,8
PILOT-R05-R03-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R03,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7761194029850746,0.08218816126224048,0.5034722222222222,0.8320626537860251,0.8387096774193549,0.7222222222222222,0.375,0.8387096774193549,26,3,5,10,44,36,8
PILOT-R05-R04-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R04,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6666666666666666,0.7761194029850746,0.1643989873053573,0.6013513513513513,0.87675851226676,0.8666666666666667,0.7027027027027027,0.5,0.8666666666666667,26,4,4,11,45,37,8
PILOT-R05-R04-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R04,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8,0.2825264598420043,0.59375,0.8828323444969359,0.896551724137931,0.7222222222222222,0.625,0.896551724137931,26,5,3,10,44,36,8
PILOT-R05-R04-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R04,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7272727272727273,-0.06900655593423542,0.59375,0.8934613417636526,0.8,0.6666666666666666,0.25,0.8,24,2,6,12,44,36,8
PILOT-R05-R04-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R04,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8235294117647058,0.24056261216234406,0.732638888888889,0.9305113271358814,0.875,0.7777777777777778,0.5,0.875,28,4,4,8,44,36,8
PILOT-R05-R05-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R05,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6888888888888889,0.7941176470588235,0.18972221763801836,0.7027027027027026,0.9224403816701903,0.8709677419354839,0.7297297297297297,0.5,0.8709677419354839,27,4,4,10,45,37,8
PILOT-R05-R05-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R05,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.75,0.1336306209562122,0.5486111111111112,0.8301286585399885,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,24,4,4,12,44,36,8
PILOT-R05-R05-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R05,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.7536231884057971,-0.13608276348795434,0.44791666666666663,0.831915875634494,0.7878787878787878,0.7222222222222222,0.125,0.7878787878787878,26,1,7,10,44,36,8
PILOT-R05-R05-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R05,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7692307692307693,0.15821481751152242,0.7222222222222222,0.9329073023479745,0.8620689655172413,0.6944444444444444,0.5,0.8620689655172413,25,4,4,11,44,36,8
PILOT-R05-R06-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R06,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6222222222222222,0.7384615384615385,0.11722043929149135,0.5608108108108109,0.866159159541728,0.8571428571428571,0.6486486486486487,0.5,0.8571428571428571,24,4,4,13,45,37,8
PILOT-R05-R06-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R06,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.6984126984126984,-0.011001639366407492,0.53125,0.8653096414832563,0.8148148148148148,0.6111111111111112,0.375,0.8148148148148148,22,3,5,14,44,36,8
PILOT-R05-R06-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R06,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5,0.6333333333333333,-0.07530800950958866,0.4756944444444444,0.8427739809316399,0.7916666666666666,0.5277777777777778,0.375,0.7916666666666666,19,3,5,17,44,36,8
PILOT-R05-R06-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R06,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7878787878787878,0.18401748249129446,0.6145833333333334,0.8817625300039176,0.8666666666666667,0.7222222222222222,0.5,0.8666666666666667,26,4,4,10,44,36,8
PILOT-R05-R07-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R07,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6,0.7,0.24288838077706526,0.7635135135135135,0.9056684468182372,0.9130434782608695,0.5675675675675675,0.75,0.9130434782608695,21,6,2,16,45,37,8
PILOT-R05-R07-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R07,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8421052631578947,-0.14907119849998599,0.7395833333333334,0.9326799363947621,0.8,0.8888888888888888,0.0,0.8,32,0,8,4,44,36,8
PILOT-R05-R07-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R07,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8169014084507042,0.053121271525973054,0.5381944444444444,0.8459236124405809,0.8285714285714286,0.8055555555555556,0.25,0.8285714285714286,29,2,6,7,44,36,8
PILOT-R05-R07-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R07,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.6779661016949152,0.1394227146190205,0.6840277777777777,0.9169622282944508,0.8695652173913043,0.5555555555555556,0.625,0.8695652173913043,20,5,3,16,44,36,8
PILOT-R05-R08-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R08,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7333333333333333,0.8378378378378378,0.08783783783783784,0.41554054054054057,0.8141149951251907,0.8378378378378378,0.8378378378378378,0.25,0.8378378378378378,31,2,6,6,45,37,8
PILOT-R05-R08-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R08,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.71875,0.01113588507968435,0.6006944444444444,0.9045104539639512,0.8214285714285714,0.6388888888888888,0.375,0.8214285714285714,23,3,5,13,44,36,8
PILOT-R05-R08-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R08,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7352941176470589,-0.15636569790552365,0.4340277777777778,0.8517228668353758,0.78125,0.6944444444444444,0.125,0.78125,25,1,7,11,44,36,8
PILOT-R05-R08-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R08,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5,0.6333333333333333,-0.07530800950958866,0.4930555555555556,0.853682116458435,0.7916666666666666,0.5277777777777778,0.375,0.7916666666666666,19,3,5,17,44,36,8
PILOT-R05-R09-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R09,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5333333333333333,0.676923076923077,-0.12254864107746824,0.4763513513513513,0.8459356272694054,0.7857142857142857,0.5945945945945946,0.25,0.7857142857142857,22,2,6,15,45,37,8
PILOT-R05-R09-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R09,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.21134098610290408,0.5555555555555556,0.8098147397703982,0.8709677419354839,0.75,0.5,0.8709677419354839,27,4,4,9,44,36,8
PILOT-R05-R09-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R09,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.7714285714285715,-0.11504474832710557,0.5590277777777778,0.8744260720429724,0.7941176470588235,0.75,0.125,0.7941176470588235,27,1,7,9,44,36,8
PILOT-R05-R09-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R09,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7,0.1613743060919757,0.6840277777777777,0.909646094268597,0.875,0.5833333333333334,0.625,0.875,21,5,3,15,44,36,8
PILOT-R05-R10-sensplus-physchem_plus_terminal-logistic_regression_l2-F1,R10,sensplus,1,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6222222222222222,0.7384615384615385,0.11722043929149135,0.6452702702702703,0.9181807581135581,0.8571428571428571,0.6486486486486487,0.5,0.8571428571428571,24,4,4,13,45,37,8
PILOT-R05-R10-sensplus-physchem_plus_terminal-logistic_regression_l2-F2,R10,sensplus,2,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.782608695652174,0.0,0.5138888888888888,0.8312855217049654,0.8181818181818182,0.75,0.25,0.8181818181818182,27,2,6,9,44,36,8
PILOT-R05-R10-sensplus-physchem_plus_terminal-logistic_regression_l2-F3,R10,sensplus,3,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5227272727272727,0.676923076923077,-0.2147201094799233,0.39236111111111105,0.7699078444973273,0.7586206896551724,0.6111111111111112,0.125,0.7586206896551724,22,1,7,14,44,36,8
PILOT-R05-R10-sensplus-physchem_plus_terminal-logistic_regression_l2-F4,R10,sensplus,4,physchem_plus_terminal,43,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.7076923076923077,-0.09040846714944138,0.5104166666666666,0.8610062517795558,0.7931034482758621,0.6388888888888888,0.25,0.7931034482758621,23,2,6,13,44,36,8
PILOT-R05-R01-core_only-physchem_plus_terminal-linear_svm-F1,R01,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7555555555555555,0.8450704225352113,0.27650702573291824,0.6385135135135136,0.8538529954911567,0.8823529411764706,0.8108108108108109,0.5,0.8823529411764706,30,4,4,7,45,37,8
PILOT-R05-R01-core_only-physchem_plus_terminal-linear_svm-F2,R01,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8235294117647058,0.17459497553883238,0.5793650793650793,0.8947364306694962,0.875,0.7777777777777778,0.42857142857142855,0.875,28,3,4,8,43,36,7
PILOT-R05-R01-core_only-physchem_plus_terminal-linear_svm-F3,R01,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.7761194029850746,0.006532181680580171,0.6071428571428571,0.8896026128975154,0.8387096774193549,0.7222222222222222,0.2857142857142857,0.8387096774193549,26,2,5,10,43,36,7
PILOT-R05-R01-core_only-physchem_plus_terminal-linear_svm-F4,R01,core_only,4,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7441860465116279,0.8307692307692308,0.36578220582351284,0.6785714285714286,0.9234232883024679,0.9310344827586207,0.75,0.7142857142857143,0.9310344827586207,27,5,2,9,43,36,7
PILOT-R05-R02-core_only-physchem_plus_terminal-linear_svm-F1,R02,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8333333333333334,0.08752555024926283,0.4555984555984556,0.8019998848992302,0.8571428571428571,0.8108108108108109,0.2857142857142857,0.8571428571428571,30,2,5,7,44,37,7
PILOT-R05-R02-core_only-physchem_plus_terminal-linear_svm-F2,R02,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.7213114754098361,0.18385094394819754,0.59375,0.8853204446947494,0.88,0.6111111111111112,0.625,0.88,22,5,3,14,44,36,8
PILOT-R05-R02-core_only-physchem_plus_terminal-linear_svm-F3,R02,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6046511627906976,0.7384615384615385,-0.037516123674206446,0.4087301587301587,0.7897897430183932,0.8275862068965517,0.6666666666666666,0.2857142857142857,0.8275862068965517,24,2,5,12,43,36,7
PILOT-R05-R02-core_only-physchem_plus_terminal-linear_svm-F4,R02,core_only,4,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8235294117647058,0.17459497553883238,0.7023809523809523,0.9395572382794484,0.875,0.7777777777777778,0.42857142857142855,0.875,28,3,4,8,43,36,7
PILOT-R05-R03-core_only-physchem_plus_terminal-linear_svm-F1,R03,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7352941176470589,-0.14547737392789523,0.44015444015444016,0.8363659705116211,0.8064516129032258,0.6756756756756757,0.14285714285714285,0.8064516129032258,25,1,6,12,44,37,7
PILOT-R05-R03-core_only-physchem_plus_terminal-linear_svm-F2,R03,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7619047619047619,0.23103442669455732,0.6527777777777777,0.9098518179232222,0.8888888888888888,0.6666666666666666,0.625,0.8888888888888888,24,5,3,12,44,36,8
PILOT-R05-R03-core_only-physchem_plus_terminal-linear_svm-F3,R03,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.8134920634920635,0.9603486711479227,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R05-R03-core_only-physchem_plus_terminal-linear_svm-F4,R03,core_only,4,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7441860465116279,0.8405797101449275,0.2045948847333844,0.4920634920634921,0.8404082998413317,0.8787878787878788,0.8055555555555556,0.42857142857142855,0.8787878787878788,29,3,4,7,43,36,7
PILOT-R05-R04-core_only-physchem_plus_terminal-linear_svm-F1,R04,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.75,0.835820895522388,0.3699008279808363,0.667953667953668,0.8902495109340496,0.9333333333333333,0.7567567567567568,0.7142857142857143,0.9333333333333333,28,5,2,9,44,37,7
PILOT-R05-R04-core_only-physchem_plus_terminal-linear_svm-F2,R04,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7941176470588235,0.10825317547305482,0.6458333333333333,0.8924551668108953,0.84375,0.75,0.375,0.84375,27,3,5,9,44,36,8
PILOT-R05-R04-core_only-physchem_plus_terminal-linear_svm-F3,R04,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.627906976744186,0.7575757575757576,-0.015949145882311513,0.6428571428571428,0.9166737065080955,0.8333333333333334,0.6944444444444444,0.2857142857142857,0.8333333333333334,25,2,5,11,43,36,7
PILOT-R05-R04-core_only-physchem_plus_terminal-linear_svm-F4,R04,core_only,4,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7674418604651163,0.8529411764705882,0.31897158992671304,0.7936507936507937,0.9567517897898373,0.90625,0.8055555555555556,0.5714285714285714,0.90625,29,4,3,7,43,36,7
PILOT-R05-R05-core_only-physchem_plus_terminal-linear_svm-F1,R05,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7878787878787878,0.21152603960959654,0.7335907335907336,0.9409373851561647,0.896551724137931,0.7027027027027027,0.5714285714285714,0.896551724137931,26,4,3,11,44,37,7
PILOT-R05-R05-core_only-physchem_plus_terminal-linear_svm-F2,R05,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7761194029850746,0.08218816126224048,0.5138888888888888,0.8347774833990038,0.8387096774193549,0.7222222222222222,0.375,0.8387096774193549,26,3,5,10,44,36,8
PILOT-R05-R05-core_only-physchem_plus_terminal-linear_svm-F3,R05,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.782608695652174,-0.09362816758985389,0.4722222222222222,0.8608293913935058,0.8181818181818182,0.75,0.14285714285714285,0.8181818181818182,27,1,6,9,43,36,7
PILOT-R05-R05-core_only-physchem_plus_terminal-linear_svm-F4,R05,core_only,4,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8235294117647058,0.17459497553883238,0.8214285714285714,0.963841842887428,0.875,0.7777777777777778,0.42857142857142855,0.875,28,3,4,8,43,36,7
PILOT-R05-R06-core_only-physchem_plus_terminal-linear_svm-F1,R06,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7941176470588235,0.12690579427752563,0.5945945945945945,0.8809107818231683,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.8709677419354839,27,3,4,10,44,37,7
PILOT-R05-R06-core_only-physchem_plus_terminal-linear_svm-F2,R06,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7941176470588235,0.10825317547305482,0.5694444444444444,0.8660391231648179,0.84375,0.75,0.375,0.84375,27,3,5,9,44,36,8
PILOT-R05-R06-core_only-physchem_plus_terminal-linear_svm-F3,R06,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6046511627906976,0.7213114754098361,0.1366001903107947,0.5436507936507937,0.8671924819808445,0.88,0.6111111111111112,0.5714285714285714,0.88,22,4,3,14,43,36,7
PILOT-R05-R06-core_only-physchem_plus_terminal-linear_svm-F4,R06,core_only,4,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6976744186046512,0.8059701492537313,0.14697408781305385,0.611111111111111,0.8915203083584748,0.8709677419354839,0.75,0.42857142857142855,0.8709677419354839,27,3,4,9,43,36,7
PILOT-R05-R07-core_only-physchem_plus_terminal-linear_svm-F1,R07,core_only,1,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.2929308750767038,0.7413127413127414,0.901812291731412,0.9259259259259259,0.6756756756756757,0.7142857142857143,0.9259259259259259,25,5,2,12,44,37,7
PILOT-R05-R07-core_only-physchem_plus_terminal-linear_svm-F2,R07,core_only,2,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7954545454545454,0.8767123287671232,0.2782706909370396,0.7291666666666666,0.915823995097172,0.8648648648648649,0.8888888888888888,0.375,0.8648648648648649,32,3,5,4,44,36,8
PILOT-R05-R07-core_only-physchem_plus_terminal-linear_svm-F3,R07,core_only,3,physchem_plus_terminal,43,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7441860465116279,0.8450704225352113,0.11293848786315641,0.5714285714285714,0.8758875757362488,0.8571428571428571,0.8333333333333334,0.2857142857142857,0.8571428571428571,30,2,5,6,43,36,7
